Component,MW,RD (m),hh (m),mass (kg),cost ($),model,source,note,OEM,outlier?,US market model?
turbine,1,52.6,40,150000,,NedWind NW 53/1000,https://en.wind-turbine-models.com/turbines/329-nedwind-nw-53-1000,,NedWind,No,No
turbine,1,56,50,146000,,WinWinD WWD-1 D56,https://en.wind-turbine-models.com/turbines/1544-winwind-wwd-1-d56,,WinWinD,No,No
turbine,1,60,50,146000,,WinWinD WWD-1 D60,https://en.wind-turbine-models.com/turbines/486-winwind-wwd-1-d60,,WinWinD,No,No
turbine,1,64,50,146000,,WinWinD WWD-1 D64,https://en.wind-turbine-models.com/turbines/1543-winwind-wwd-1-d64,,WinWinD,No,No
turbine,0.8,52.7,60,142000,,FuhrlÃ¤nder FL 800,https://en.wind-turbine-models.com/turbines/281-fuhrlaender-fl-800,,FuhrlÃ¤nder,No,No
turbine,1.3,62,50,141000,,BazÃ¡n 62/1300,https://en.wind-turbine-models.com/turbines/977-baz-n-62-1300,,BazÃ¡n,No,No
turbine,0.8,50,46,130000,,Nordex N50,https://en.wind-turbine-models.com/turbines/392-nordex-n50,,Nordex,No,No
turbine,0.6,46,50,130000,,WTN Wind TechnikNord WTN 646,https://en.wind-turbine-models.com/turbines/1171-wtn-wind-techniknord-wtn-646,,WTN Wind TechnikNord,No,No
turbine,0.6,48,50,130000,,WTN Wind TechnikNord WTN 648,https://en.wind-turbine-models.com/turbines/1505-wtn-wind-techniknord-wtn-648,,WTN Wind TechnikNord,No,No
turbine,0.8,50,46,128600,,SÃ¼dwind S-50 P,https://en.wind-turbine-models.com/turbines/718-suedwind-s-50-p,,SÃ¼dwind,No,No
turbine,0.75,54,72,127000,,ATB Riva Calzoni 750.54,https://en.wind-turbine-models.com/turbines/2120-atb-riva-calzoni-750-54,,ATB Riva Calzoni,No,No
turbine,0.85,52,40,127000,,IWT V52,https://en.wind-turbine-models.com/turbines/1604-iwt-v52,,IWT,No,No
turbine,0.75,48.4,50,125000,,Jacobs 48/750,https://en.wind-turbine-models.com/turbines/391-jacobs-48-750,,Jacobs,No,No
turbine,1,52.6,55,125000,,NedWind NW 50/1000,https://en.wind-turbine-models.com/turbines/1091-nedwind-nw-50-1000,,NedWind,No,No
turbine,0.75,49,50,125000,,Windey WD49-750,https://en.wind-turbine-models.com/turbines/1222-windey-wd49-750,,Windey,No,No
turbine,0.75,50,50,125000,,Windey WD50-750,https://en.wind-turbine-models.com/turbines/1223-windey-wd50-750,,Windey,No,No
turbine,0.5,54,50,123000,,ATB Riva Calzoni ATB 500.54,https://en.wind-turbine-models.com/turbines/1533-atb-riva-calzoni-atb-500-54,,ATB Riva Calzoni,No,No
turbine,0.75,50.5,50,121000,,JFE - Lagerwey LW 50/750,https://en.wind-turbine-models.com/turbines/2515-jfe-lagerwey-lw-50-750,,JFE - Lagerwey,No,No
turbine,0.75,50.5,50,121000,,Lagerwey LW 50/750,https://en.wind-turbine-models.com/turbines/61-lagerwey-lw-50-750,,Lagerwey,No,No
turbine,0.75,50,60,120000,,AN Bonus 750/50 Prototype,https://en.wind-turbine-models.com/turbines/1072-an-bonus-750-50-prototype,,AN Bonus,No,No
turbine,0.85,56,70,118000,,Frisia F56/850,https://en.wind-turbine-models.com/turbines/52-frisia-f56-850,,Frisia,No,No
turbine,0.75,40,45,117000,,DWT Danish Wind Tech Windane 40,https://en.wind-turbine-models.com/turbines/1367-dwt-danish-wind-tech-windane-40,,DWT Danish Wind Tech,No,No
turbine,1,59,60,115200,,GC China GC59,https://en.wind-turbine-models.com/turbines/2035-gc-china-gc59,,GC China,No,No
turbine,0.75,48.4,50,115000,,bwu BWU 48-750,https://en.wind-turbine-models.com/turbines/351-bwu-bwu-48-750,,bwu,No,No
turbine,1,57,60,115000,,GC China GC57,https://en.wind-turbine-models.com/turbines/2034-gc-china-gc57,,GC China,No,Yes
turbine,0.75,48.2,50,115000,,Micon M 1800-750,https://en.wind-turbine-models.com/turbines/1303-micon-m-1800-750,,Micon,No,No
turbine,0.75,48.2,50,115000,,NEG Micon NM 48/750,https://en.wind-turbine-models.com/turbines/311-neg-micon-nm-48-750,,NEG Micon,No,Yes
turbine,0.75,52,44,115000,,Wind World WW 750/52,https://en.wind-turbine-models.com/turbines/244-wind-world-ww-750-52,,Wind World,No,No
turbine,0.75,52,45,115000,,Wind World W5200/750,https://en.wind-turbine-models.com/turbines/2358-wind-world-w5200-750,,Wind World,No,No
turbine,1,54,60,114800,,GC China GC54,https://en.wind-turbine-models.com/turbines/2033-gc-china-gc54,,GC China,No,No
turbine,1,58,50,114000,,Concord TG-1000,https://en.wind-turbine-models.com/turbines/1708-concord-tg-1000,,Concord,No,No
turbine,0.78,50,50,112000,,HEAG HW1-780,https://en.wind-turbine-models.com/turbines/1435-heag-hw1-780,,HEAG,No,No
turbine,0.75,52,44,112000,,Seewind S 52 750,https://en.wind-turbine-models.com/turbines/337-seewind-s-52-750,,Seewind,No,No
turbine,0.75,48,65,111000,,Frisia F48/750,https://en.wind-turbine-models.com/turbines/394-frisia-f48-750,,Frisia,No,No
turbine,0.6,48,46,110000,,NEG Micon NM 48/600,https://en.wind-turbine-models.com/turbines/1173-neg-micon-nm-48-600,,NEG Micon,No,Yes
turbine,0.6,45.9,52,110000,,WindMaster / HMZ WM 600 VS45,https://en.wind-turbine-models.com/turbines/2195-windmaster-hmz-wm-600-vs45,,WindMaster / HMZ,No,No
turbine,0.6,43,40,108000,,Nordex N43,https://en.wind-turbine-models.com/turbines/390-nordex-n43,,Nordex,No,Yes
turbine,1,59,60,108000,,Nordic Windpower Co. N1000,https://en.wind-turbine-models.com/turbines/1088-nordic-windpower-co-n1000,,Nordic Windpower Co.,No,No
turbine,0.6,44,35,107000,,BazÃ¡n 44/600 MK-IV,https://en.wind-turbine-models.com/turbines/978-baz-n-44-600-mk-iv,,BazÃ¡n,No,No
turbine,0.6,48,50,107000,,Elecon T600-48 Dual speed,https://en.wind-turbine-models.com/turbines/444-elecon-t600-48-dual-speed,,Elecon,No,No
turbine,0.6,44,35,106000,,IZAR TURBINAS Bonus 44/600,https://en.wind-turbine-models.com/turbines/816-izar-turbinas-bonus-44-600,,IZAR TURBINAS,No,No
turbine,0.6,42,45,106000,,Wind World W4200,https://en.wind-turbine-models.com/turbines/243-wind-world-w4200,,Wind World,No,No
turbine,0.6,43,50,105500,,Tacke TW 600,https://en.wind-turbine-models.com/turbines/26-tacke-tw-600,,Tacke,No,No
turbine,0.75,45,63,105000,,Frisia F45/750kW,https://en.wind-turbine-models.com/turbines/936-frisia-f45-750kw,,Frisia,No,No
turbine,0.6,50,47,105000,,Windtec WT650,https://en.wind-turbine-models.com/turbines/1172-windtec-wt650,,Windtec,No,No
turbine,0.75,58,50,101500,,Concord TG-750M,https://en.wind-turbine-models.com/turbines/1707-concord-tg-750m,,Concord,No,No
turbine,0.6,48,60,100000,,DeWind D4 48/600,https://en.wind-turbine-models.com/turbines/388-dewind-d4-48-600,,DeWind,No,No
turbine,0.6,43,40,100000,,Jacobs 43/600,https://en.wind-turbine-models.com/turbines/1174-jacobs-43-600,,Jacobs,No,No
turbine,0.6,45.9,51.5,100000,,Markham VS 45,https://en.wind-turbine-models.com/turbines/386-markham-vs-45,,Markham,No,No
turbine,1,45,60,100000,,STORK NEWECS-45,https://en.wind-turbine-models.com/turbines/1032-stork-newecs-45,,STORK,No,No
turbine,0.6,43,40,100000,,Goldwind S 43 / 600,https://en.wind-turbine-models.com/turbines/1206-goldwind-s-43-600,,Goldwind,No,No
turbine,0.75,43.4,48,99000,,WindMaster / HMZ WM 750,https://en.wind-turbine-models.com/turbines/327-windmaster-hmz-wm-750,,WindMaster / HMZ,No,No
turbine,0.6,46,55,98500,,DeWind D4 46/600,https://en.wind-turbine-models.com/turbines/731-dewind-d4-46-600,,DeWind,No,No
turbine,0.6,45.8,40,98000,,Floda Floda 600,https://en.wind-turbine-models.com/turbines/933-floda-floda-600,,Floda,No,No
turbine,0.5,48,50,98000,,WTN Wind TechnikNord WTN 500/48,https://en.wind-turbine-models.com/turbines/1504-wtn-wind-techniknord-wtn-500-48,,WTN Wind TechnikNord,No,No
turbine,0.5,43.8,39,97600,,NedWind NW 44/500,https://en.wind-turbine-models.com/turbines/60-nedwind-nw-44-500,,NedWind,No,No
turbine,0.6,48,60,97000,,Micon M 1800-600,https://en.wind-turbine-models.com/turbines/419-micon-m-1800-600,,Micon,No,No
turbine,0.5,48,50,96000,,DS-wind DS-500,https://en.wind-turbine-models.com/turbines/2050-ds-wind-ds-500,,DS-wind,No,No
turbine,1,35,61,96000,,Neyrpic Saint-RÃ©my-des-Landes 1000kW,https://en.wind-turbine-models.com/turbines/1213-neyrpic-saint-r-my-des-landes-1000kw,,Neyrpic,No,No
turbine,0.5,40.8,39,96000,,NedWind NW 41/500,https://en.wind-turbine-models.com/turbines/2612-nedwind-nw-41-500,,NedWind,No,No
turbine,0.5,48,50,96000,,TURBOWINDS T500-48,https://en.wind-turbine-models.com/turbines/571-turbowinds-t500-48,,TURBOWINDS,No,No
turbine,0.6,48,50,96000,,TURBOWINDS T600-48,https://en.wind-turbine-models.com/turbines/149-turbowinds-t600-48,,TURBOWINDS,No,Yes
turbine,0.75,48.4,65,95000,,HSW Husumer Schiffs. HSW 750/48,https://en.wind-turbine-models.com/turbines/1170-hsw-husumer-schiffs-hsw-750-48,,HSW Husumer Schiffs.,No,No
turbine,0.6,48,74,95000,,SÃ¼dwind S-48,https://en.wind-turbine-models.com/turbines/2297-suedwind-s-48,,SÃ¼dwind,No,No
turbine,0.6,44,40,94200,,AN Bonus 600/44 MK IV,https://en.wind-turbine-models.com/turbines/690-an-bonus-600-44-mk-iv,,AN Bonus,No,No
turbine,0.66,47,40,94000,,Gamesa G47,https://en.wind-turbine-models.com/turbines/772-gamesa-g47,,Gamesa,No,Yes
turbine,0.6,46,51.5,94000,,Neptun 46.0,https://en.wind-turbine-models.com/turbines/2177-neptun-46-0,,Neptun,No,No
turbine,0.75,49,60,94000,,Pioneer Wincon P 750/49,https://en.wind-turbine-models.com/turbines/453-pioneer-wincon-p-750-49,,Pioneer Wincon,No,No
turbine,0.6,46,51.5,94000,,SÃ¼dwind S-46,https://en.wind-turbine-models.com/turbines/1062-suedwind-s-46,,SÃ¼dwind,No,No
turbine,0.66,47,40,94000,,Vestas V47,https://en.wind-turbine-models.com/turbines/13-vestas-v47,,Vestas,No,Yes
turbine,0.7,47,40,94000,,Vestas V47-700,https://en.wind-turbine-models.com/turbines/1724-vestas-v47-700,,Vestas,No,No
turbine,0.6,44,42,93500,,Bonus B44/600,https://en.wind-turbine-models.com/turbines/698-bonus-b44-600,,Bonus,No,No
turbine,1,53,58,92900,,Nordic Windpower AB Nordic 1000,https://en.wind-turbine-models.com/turbines/824-nordic-windpower-ab-nordic-1000,,Nordic Windpower AB,No,No
turbine,0.5,43,40,91000,,Micon M 1500-500,https://en.wind-turbine-models.com/turbines/94-micon-m-1500-500,,Micon,No,No
turbine,0.75,50,55,90000,,Zond Z-50,https://en.wind-turbine-models.com/turbines/2-zond-z-50,,Zond,No,No
turbine,0.75,48,45,89100,,ecotÃ¨cnia ECO 48/750,https://en.wind-turbine-models.com/turbines/791-ecot-cnia-eco-48-750,,ecotÃ¨cnia,No,No
turbine,0.75,46,48.6,89100,,Zond Z-46,https://en.wind-turbine-models.com/turbines/2525-zond-z-46,,Zond,No,No
turbine,0.7,48,45,89000,,ecotÃ¨cnia ECO 48/700,https://en.wind-turbine-models.com/turbines/958-ecot-cnia-eco-48-700,,ecotÃ¨cnia,No,No
turbine,0.5,40,43.5,89000,,Ventis V12 500 Prototype,https://en.wind-turbine-models.com/turbines/412-ventis-v12-500-prototype,,Ventis,No,No
turbine,0.6,44,40.5,87000,,Vestas V44,https://en.wind-turbine-models.com/turbines/272-vestas-v44,,Vestas,No,Yes
turbine,0.6,41,42.3,86000,,Bonus B41/600,https://en.wind-turbine-models.com/turbines/192-bonus-b41-600,,Bonus,No,No
turbine,0.6,43,40,86000,,Micon M 1500-600,https://en.wind-turbine-models.com/turbines/385-micon-m-1500-600,,Micon,No,No
turbine,0.6,37,45,85000,,Micon M 1100-600,https://en.wind-turbine-models.com/turbines/1302-micon-m-1100-600,,Micon,No,Yes
turbine,0.75,50,55,85000,,Tacke TZ 750,https://en.wind-turbine-models.com/turbines/979-tacke-tz-750,,Tacke,No,No
turbine,0.5,39,40.5,85000,,Vestas V39,https://en.wind-turbine-models.com/turbines/383-vestas-v39,,Vestas,No,Yes
turbine,0.6,39,40.5,85000,,Vestas V39-600,https://en.wind-turbine-models.com/turbines/1722-vestas-v39-600,,Vestas,No,No
turbine,0.6,44,42.3,82000,,AN Bonus 600/44-3,https://en.wind-turbine-models.com/turbines/1175-an-bonus-600-44-3,,AN Bonus,No,No
turbine,0.5,43.8,40,82000,,NedWind NW 43/500,https://en.wind-turbine-models.com/turbines/330-nedwind-nw-43-500,,NedWind,No,No
turbine,0.75,45,35,81000,,James Howden HWP-750,https://en.wind-turbine-models.com/turbines/557-james-howden-hwp-750,,James Howden,No,No
turbine,0.75,48,46,79000,,Jeumont J 48/750,https://en.wind-turbine-models.com/turbines/103-jeumont-j-48-750,,Jeumont,No,No
turbine,0.3,30.8,32,78500,,DWT Danish Wind Tech Windane 31,https://en.wind-turbine-models.com/turbines/1370-dwt-danish-wind-tech-windane-31,,DWT Danish Wind Tech,No,No
turbine,0.599,46,40,77200,,Norwin 46 ASR 599,https://en.wind-turbine-models.com/turbines/2352-norwin-46-asr-599,,Norwin,No,No
turbine,0.6,45,44,77000,,Made - Endesa AE-45,https://en.wind-turbine-models.com/turbines/576-made-endesa-ae-45,,Made - Endesa,No,No
turbine,0.66,46,43.5,77000,,Made - Endesa AE-46/I,https://en.wind-turbine-models.com/turbines/577-made-endesa-ae-46-i,,Made - Endesa,No,No
turbine,0.5,39,35,76000,,Bonus B39/500,https://en.wind-turbine-models.com/turbines/2340-bonus-b39-500,,Bonus,No,No
turbine,0.75,47,50,74100,,Aeronautica 47-750,https://en.wind-turbine-models.com/turbines/499-aeronautica-47-750,,Aeronautica,No,Yes
turbine,0.75,54,50,74100,,Aeronautica 54-750,https://en.wind-turbine-models.com/turbines/500-aeronautica-54-750,,Aeronautica,No,Yes
turbine,0.5,36,40,74100,,Tacke TW 500,https://en.wind-turbine-models.com/turbines/919-tacke-tw-500,,Tacke,No,No
turbine,0.3,33,41.5,73000,,Komaihaltec KWT300,https://en.wind-turbine-models.com/turbines/1878-komaihaltec-kwt300,,Komaihaltec,No,No
turbine,0.5,40.1,41.5,73000,,Wind World W4100,https://en.wind-turbine-models.com/turbines/143-wind-world-w4100,,Wind World,No,No
turbine,0.6,43,46,72500,,NEG Micon NM 43/600,https://en.wind-turbine-models.com/turbines/844-neg-micon-nm-43-600,,NEG Micon,No,No
turbine,0.45,37,35,69000,,Nordtank NTK 450,https://en.wind-turbine-models.com/turbines/1671-nordtank-ntk-450,,Nordtank,No,No
turbine,0.5,37,35,68800,,Nordtank NTK 500/37,https://en.wind-turbine-models.com/turbines/63-nordtank-ntk-500-37,,Nordtank,No,No
turbine,0.75,44,40.4,68000,,Micon M 1500-750,https://en.wind-turbine-models.com/turbines/148-micon-m-1500-750,,Micon,No,No
turbine,0.75,44,40,68000,,NEG Micon NM 44/750,https://en.wind-turbine-models.com/turbines/1299-neg-micon-nm-44-750,,NEG Micon,No,No
turbine,0.6,42,40.5,67000,,IWT V42,https://en.wind-turbine-models.com/turbines/1611-iwt-v42,,IWT,No,No
turbine,0.5,40.8,39,67000,,NedWind NW 40/500,https://en.wind-turbine-models.com/turbines/1090-nedwind-nw-40-500,,NedWind,No,Yes
turbine,0.6,42,40.5,67000,,Vestas V42,https://en.wind-turbine-models.com/turbines/109-vestas-v42,,Vestas,No,Yes
turbine,0.5,42,40.5,67000,,Vestas V42-500,https://en.wind-turbine-models.com/turbines/1723-vestas-v42-500,,Vestas,No,No
turbine,0.6,42,40.5,66700,,Gamesa G42,https://en.wind-turbine-models.com/turbines/770-gamesa-g42,,Gamesa,No,No
turbine,0.41,33,25,66000,,Kenetech 33 M-VS,https://en.wind-turbine-models.com/turbines/975-kenetech-33-m-vs,,Kenetech,No,No
turbine,0.5,34,39,66000,,Newinco 34 PI 500,https://en.wind-turbine-models.com/turbines/1132-newinco-34-pi-500,,Newinco,No,No
turbine,0.6,44,45,65100,,ecotÃ¨cnia ECO 44/600,https://en.wind-turbine-models.com/turbines/790-ecot-cnia-eco-44-600,,ecotÃ¨cnia,No,No
turbine,0.5,41,42.1,65000,,Nordtank NTK 500/41,https://en.wind-turbine-models.com/turbines/384-nordtank-ntk-500-41,,Nordtank,No,Yes
turbine,0.6,41,40,62200,,WEG Wind EnergyGroup WEG MS-4,https://en.wind-turbine-models.com/turbines/825-weg-wind-energygroup-weg-ms-4,,WEG Wind EnergyGroup,No,No
turbine,0.5,36,49,62000,,AEV 36/500,https://en.wind-turbine-models.com/turbines/2495-aev-36-500,,AEV,No,No
turbine,0.25,27,36,61000,,Lagerwey LW 27/250,https://en.wind-turbine-models.com/turbines/378-lagerwey-lw-27-250,,Lagerwey,No,No
turbine,0.5,41,50,60000,,Mitsubishi MWT-500,https://en.wind-turbine-models.com/turbines/598-mitsubishi-mwt-500,,Mitsubishi,No,No
turbine,0.5,37,33.5,60000,,Wind World W3700,https://en.wind-turbine-models.com/turbines/240-wind-world-w3700,,Wind World,No,No
turbine,0.33,33,25,59000,,James Howden HWP-330-33,https://en.wind-turbine-models.com/turbines/2534-james-howden-hwp-330-33,,James Howden,No,No
turbine,0.525,36,41,58000,,DANmark DK 36-500,https://en.wind-turbine-models.com/turbines/999-danmark-dk-36-500,,DANmark,No,No
turbine,0.33,26,25,58000,,James Howden HWP-330-26,https://en.wind-turbine-models.com/turbines/2533-james-howden-hwp-330-26,,James Howden,No,No
turbine,0.25,30,40,58000,,Lagerwey LW 30/250,https://en.wind-turbine-models.com/turbines/380-lagerwey-lw-30-250,,Lagerwey,No,No
turbine,0.45,41,40,58000,,Mitsubishi MWT-450,https://en.wind-turbine-models.com/turbines/903-mitsubishi-mwt-450,,Mitsubishi,No,No
turbine,0.525,36,41,58000,,Nordic Folkecenter DANmark DK 36/525 Prototype,https://en.wind-turbine-models.com/turbines/677-nordic-folkecenter-danmark-dk-36-525-prototype,,Nordic Folkecenter,No,No
turbine,0.525,37,41,58000,,Nordic Folkecenter Hanstholm HM-37 525,https://en.wind-turbine-models.com/turbines/678-nordic-folkecenter-hanstholm-hm-37-525,,Nordic Folkecenter,No,No
turbine,0.5,37,40,58000,,WTN Wind TechnikNord WTN 500/37,https://en.wind-turbine-models.com/turbines/1073-wtn-wind-techniknord-wtn-500-37,,WTN Wind TechnikNord,No,No
turbine,0.3,33,40,57000,,Tacke TW 300,https://en.wind-turbine-models.com/turbines/381-tacke-tw-300,,Tacke,No,No
turbine,0.08,18,32,56000,,Lagerwey LW 18/80,https://en.wind-turbine-models.com/turbines/79-lagerwey-lw-18-80,,Lagerwey,No,No
turbine,0.21,25,27.3,55000,,HSW Husumer Schiffs. HSW 200,https://en.wind-turbine-models.com/turbines/2325-hsw-husumer-schiffs-hsw-200,,HSW Husumer Schiffs.,No,No
turbine,0.45,37,35,54500,,AN Bonus 450/37,https://en.wind-turbine-models.com/turbines/382-an-bonus-450-37,,AN Bonus,No,No
turbine,0.4,34,30,54000,,DS-wind DS-400,https://en.wind-turbine-models.com/turbines/2051-ds-wind-ds-400,,DS-wind,No,No
turbine,0.3,33.4,40,54000,,SÃ¼dwind N 3330,https://en.wind-turbine-models.com/turbines/410-suedwind-n-3330,,SÃ¼dwind,No,No
turbine,0.4,34,30,54000,,TURBOWINDS T400-34,https://en.wind-turbine-models.com/turbines/570-turbowinds-t400-34,,TURBOWINDS,No,Yes
turbine,0.35,33.4,41.7,53000,,SÃ¼dwind N 3335,https://en.wind-turbine-models.com/turbines/411-suedwind-n-3335,,SÃ¼dwind,No,No
turbine,0.25,29.7,36,52000,,Nordex N29,https://en.wind-turbine-models.com/turbines/56-nordex-n29,,Nordex,No,No
turbine,0.27,31.4,41.7,52000,,SÃ¼dwind N 3127,https://en.wind-turbine-models.com/turbines/30-suedwind-n-3127,,SÃ¼dwind,No,No
turbine,0.15,27,30,51000,,Nordex N27/150,https://en.wind-turbine-models.com/turbines/24-nordex-n27-150,,Nordex,No,No
turbine,0.25,25,28.5,50000,,Windey WD25-250,https://en.wind-turbine-models.com/turbines/1238-windey-wd25-250,,Windey,No,No
turbine,0.08,18,28.5,48000,,Enercon E-18,https://en.wind-turbine-models.com/turbines/353-enercon-e-18,,Enercon,No,No
turbine,0.25,29.2,31,47000,,Wind World W3000/250,https://en.wind-turbine-models.com/turbines/379-wind-world-w3000-250,,Wind World,No,Yes
turbine,0.3,33.4,30,46000,,AN Bonus 300/33,https://en.wind-turbine-models.com/turbines/112-an-bonus-300-33,,AN Bonus,No,No
turbine,0.2,29.8,30,46000,,NEPC SRC 29.8-200,https://en.wind-turbine-models.com/turbines/460-nepc-src-29-8-200,,NEPC,No,No
turbine,0.225,29.8,30,46000,,NEPC SRC 29.8-225,https://en.wind-turbine-models.com/turbines/461-nepc-src-29-8-225,,NEPC,No,No
turbine,0.25,31,30,46000,,NEPC SRC 31-250,https://en.wind-turbine-models.com/turbines/462-nepc-src-31-250,,NEPC,No,No
turbine,0.25,31,30,46000,,REN Electron 250/32,https://en.wind-turbine-models.com/turbines/2478-ren-electron-250-32,,REN Electron,No,No
turbine,0.25,31,30,46000,,SRC Green Power SRC 31-250,https://en.wind-turbine-models.com/turbines/463-src-green-power-src-31-250,,SRC Green Power,No,No
turbine,0.25,30,30,46000,,WTN Wind TechnikNord WTN 250/30,https://en.wind-turbine-models.com/turbines/1273-wtn-wind-techniknord-wtn-250-30,,WTN Wind TechnikNord,No,No
turbine,0.2,31,36,45800,,WESPA 200/31,https://en.wind-turbine-models.com/turbines/1550-wespa-200-31,,WESPA,No,No
turbine,0.25,28.5,40,45600,,Shriram 250 T,https://en.wind-turbine-models.com/turbines/449-shriram-250-t,,Shriram,No,No
turbine,0.2,29.8,36,45500,,WESPA 200/29,https://en.wind-turbine-models.com/turbines/1549-wespa-200-29,,WESPA,No,No
turbine,0.5,45,31.5,45400,,Windflow 45-500,https://en.wind-turbine-models.com/turbines/1943-windflow-45-500,,Windflow,No,No
turbine,0.25,31,36,45000,,Micon M 750/250,https://en.wind-turbine-models.com/turbines/1092-micon-m-750-250,,Micon,No,No
turbine,0.5,33.2,29,45000,,Windflow 33-500,https://en.wind-turbine-models.com/turbines/721-windflow-33-500,,Windflow,No,No
turbine,0.33,31,25,44700,,James Howden HWP-330-31,https://en.wind-turbine-models.com/turbines/361-james-howden-hwp-330-31,,James Howden,No,No
turbine,0.28,29.6,50,44000,,Enercon E-30,https://en.wind-turbine-models.com/turbines/376-enercon-e-30,,Enercon,No,No
turbine,0.25,29.5,42,44000,,FuhrlÃ¤nder FL 250,https://en.wind-turbine-models.com/turbines/280-fuhrlaender-fl-250,,FuhrlÃ¤nder,No,Yes
turbine,0.25,27,30,43000,,Nordex N27/250,https://en.wind-turbine-models.com/turbines/1089-nordex-n27-250,,Nordex,No,No
turbine,0.3,31,31,42000,,Nordtank NTK 300,https://en.wind-turbine-models.com/turbines/48-nordtank-ntk-300,,Nordtank,No,No
turbine,0.4,34,32,41900,,DWT Danish Wind Tech Windane 34,https://en.wind-turbine-models.com/turbines/194-dwt-danish-wind-tech-windane-34,,DWT Danish Wind Tech,No,No
turbine,0.3,29,30,41600,,Mitsubishi MWT-250G,https://en.wind-turbine-models.com/turbines/901-mitsubishi-mwt-250g,,Mitsubishi,No,No
turbine,0.3,26.5,22,41000,,STORK NEWECS-25,https://en.wind-turbine-models.com/turbines/1031-stork-newecs-25,,STORK,No,No
turbine,0.2,38.1,30.5,40300,,NASA MOD-0A Westinghouse,https://en.wind-turbine-models.com/turbines/1366-nasa-mod-0a-westinghouse,,NASA,No,No
